"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:0nrRP2bk19rLc0orkWPQk2","Wake Me Up","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:2H6i2CrWgXE1HookLu8Au0","True","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-09-16","https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7","1","1","247426","","false","86","SEUM71301326","","2026-01-03T15:54:33Z"
"spotify:track:0fYVliAYKHuPmECRs1pbRf","Renegades","spotify:artist:3NPpFNZtSTHheNBaWC82rB","X Ambassadors","spotify:album:7A8fZ2jjiu5heq7wNCutKN","VHS","spotify:artist:3NPpFNZtSTHheNBaWC82rB","X Ambassadors","2015-06-30","https://i.scdn.co/image/ab67616d0000b27352e8aa3275f7a3ee9c1e3628","1","2","195200","","false","76","USUM71502643","","2026-01-03T15:54:14Z"
"spotify:track:4Y7XAxTANhu3lmnLAzhWJW","Fireball (feat. John Ryan)","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:3s73tswJycj6HTBNNN393z","Pitbull, John Ryan","spotify:album:4EUf4YyNjuXypWY6W5wEDm","Globalization","spotify:artist:0TnOYISbd1XYRBk9myaseg","Pitbull","2014-11-24","https://i.scdn.co/image/ab67616d0000b273e6efeff81a318670a292090f","1","3","236253","https://p.scdn.co/mp3-preview/cfc13520e8ba7f2cbcb37cc3bda5be0920147ebd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USRC11401783","","2026-01-03T15:54:05Z"
"spotify:track:4E5P1XyAFtrjpiIxkydly4","Replay","spotify:artist:5tKXB9uuebKE34yowVaU3C","Iyaz","spotify:album:44hyrGuZKAvITbmrlhryf8","Replay","spotify:artist:5tKXB9uuebKE34yowVaU3C","Iyaz","2009-08-18","https://i.scdn.co/image/ab67616d0000b273ae7012fce99c2b2345b54f30","1","1","182306","https://p.scdn.co/mp3-preview/fbc52df880d479ab0e34ee46bcc817a9f8b52a35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USRE10901161","","2026-01-03T15:53:26Z"
"spotify:track:1jF7IL57ayN4Ity3jQqGu0","Try","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","spotify:album:2Q9oTK48eb85waX1fFJsvj","The Truth About Love","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","2012-09-18","https://i.scdn.co/image/ab67616d0000b27324a1ac503b55e6eef9a7bb8c","1","3","247911","https://p.scdn.co/mp3-preview/4a40259adf907b86771994e965ee32a25c28cea6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USRC11200785","","2026-01-03T15:52:17Z"
"spotify:track:22skzmqfdWrjJylampe0kt","Can't Hold Us (feat. Ray Dalton)","spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:5mZJerulcERBZV7xnhrVp1, spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:4e0nWw2r4BoQSKPQ2zpU13","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","spotify:album:5QWHes9ODwn42DHTifGkXd","The Heist","spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:5mZJerulcERBZV7xnhrVp1, spotify:artist:5BcAKTbp20cv7tC5VqPFoC","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis","2012-10-09","https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d","1","2","258431","https://p.scdn.co/mp3-preview/8c9523a2742ba6dc93ce1d719e9daa8aaedaa3d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","GMM881200002","","2026-01-03T15:51:21Z"
"spotify:track:3LWDPEXEaLBRGNLbdcbwBR","Mr. Saxobeat - Radio Edit","spotify:artist:0BmLNz4nSLfoWYW1cYsElL","Alexandra Stan","spotify:album:5K3ZT6CPpaPXanq1lKyRuL","Saxobeats","spotify:artist:0BmLNz4nSLfoWYW1cYsElL","Alexandra Stan","2011-11-16","https://i.scdn.co/image/ab67616d0000b273b787b5b057751c4d5bb5de54","1","1","195105","","false","78","ROCRP1002864","","2026-01-03T15:51:18Z"
"spotify:track:5RzFJd6W40SDTyZkX6xx45","I Know You Want Me (Calle Ocho)","spotify:artist:0TnOYISbd1XYRBk9myaseg","Pitbull","spotify:album:00zN65JStpVnpJn9ckMsQI","Pitbull Starring In Rebelution","spotify:artist:0TnOYISbd1XYRBk9myaseg","Pitbull","2009-08-31","https://i.scdn.co/image/ab67616d0000b27317db13c5730433ca2f0088e0","1","3","237120","https://p.scdn.co/mp3-preview/8b34e2d05bd5efbbaf60218280f4e03e79a8e81b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USJAY0900144","","2026-01-03T15:51:11Z"
"spotify:track:4lLtanYk6tkMvooU0tWzG8","Grenade","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","spotify:album:6J84szYCnMfzEcvIcfWMFL","Doo-Wops & Hooligans","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","2010-05-11","https://i.scdn.co/image/ab67616d0000b2738a9eb5a1f701d1d367a5ea10","1","1","222091","https://p.scdn.co/mp3-preview/eb0456beb914570bb9f1fff370eefca7101138b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21001883","","2026-01-03T15:50:56Z"
"spotify:track:2LEF1A8DOZ9wRYikWgVlZ8","Good Feeling","spotify:artist:0jnsk9HBra6NMjO2oANoPY","Flo Rida","spotify:album:7eLwoxxWs6lfkVYJGkGNbk","Wild Ones","spotify:artist:0jnsk9HBra6NMjO2oANoPY","Flo Rida","2012-06-22","https://i.scdn.co/image/ab67616d0000b27315785fa4f22f8c50902b3a42","1","4","248133","https://p.scdn.co/mp3-preview/5c8193af1f76fc8fc05cabbcabb0318e8608a29a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21101961","","2026-01-03T15:50:36Z"
"spotify:track:0KKkJNfGyhkQ5aFogxQAPU","That's What I Like","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","spotify:album:4PgleR09JVnm3zY1fW3XBA","24K Magic","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","2016-11-18","https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5","1","4","206693","https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","USAT21602948","","2026-01-03T15:50:23Z"
"spotify:track:2uXlHCUbq9OMUwx3hrk06o","Riptide","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","spotify:album:2biVG6BYnVVSwLYd1OjbPT","Dream Your Life Away (Deluxe Edition)","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","2014-08-05","https://i.scdn.co/image/ab67616d0000b27305d081cbdc2f67d37a364d63","1","4","204280","https://p.scdn.co/mp3-preview/561e75e2fa3fa0eb661559c424ac56cc688d1823?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","AULI01385760","","2026-01-03T15:49:46Z"
"spotify:track:1fidCEsYlaVE3pHwKCvpFZ","Am I Wrong","spotify:artist:0awl5piYwO0CDTHEkCjUhn","Nico & Vinz","spotify:album:6zXb9FQMzawvY2Au8Kxky3","Black Star Elephant","spotify:artist:0awl5piYwO0CDTHEkCjUhn","Nico & Vinz","2014","https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f","1","2","245866","https://p.scdn.co/mp3-preview/7a4173d114136b1018144dcc767945f9ecc149e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USWB11304681","","2026-01-03T15:49:11Z"
"spotify:track:5WQQIDU3HRaMyPkob8mpFb","Where Have You Been","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:2g1EakEaW7fPTZC6vBmBCn","Talk That Talk","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2011-11-18","https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46","1","2","242680","","false","84","USUM71118074","","2026-01-03T15:48:43Z"
"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","spotify:album:4xkM0BwLM9H2IUcbYzpcBI","I Love You.","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","2013-04-22","https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921","1","4","240400","https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","USSM11300080","","2026-01-03T15:32:47Z"
"spotify:track:5fnA9mkIfScSqHIpeDyvck","Prayer in C - Robin Schulz Radio Edit","spotify:artist:50OApTJurDusIo9dGTqSU4, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Lilly Wood and The Prick, Robin Schulz","spotify:album:6Ps0kbvAjuz75uK0uuZzWa","Prayer in C","spotify:artist:50OApTJurDusIo9dGTqSU4, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Lilly Wood and The Prick, Robin Schulz","2014-05-16","https://i.scdn.co/image/ab67616d0000b2730538d5d965798a403219a470","1","1","189413","https://p.scdn.co/mp3-preview/8b4ea0fb47a5c8f4db5125f1ff69daf10045cfbb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","DEA621400286","","2026-01-03T15:32:40Z"
"spotify:track:2MLHyLy5z5l5YRp7momlgw","Island In The Sun","spotify:artist:3jOstUTkEu2JkjvRdBA5Gu","Weezer","spotify:album:2OBSz5Nlto0Q5CtYPzPY7c","Weezer","spotify:artist:3jOstUTkEu2JkjvRdBA5Gu","Weezer","2001-05-15","https://i.scdn.co/image/ab67616d0000b2731e0dc5baaabda304b0ad1815","1","4","200306","","false","82","USIR10110358","","2026-01-03T15:31:30Z"
"spotify:track:3kXoKlD84c6OmIcOLfrfEs","September","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:3p90GIjEg4gXpnLmwGGvzI","September (sped up + slowed)","spotify:artist:4QQgXkCYTt3BlENzhyNETg, spotify:artist:2FRfJyV85zb19tO6uiXBGl","Earth\, Wind & Fire, sped up + slowed","1978-11-18","https://i.scdn.co/image/ab67616d0000b2730faf2fc17446651865ce2282","1","1","216022","https://p.scdn.co/mp3-preview/27390b5ac85b9dd997e8ae98a3356f0dd4a61f51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USSM17800845","","2026-01-03T15:31:03Z"
"spotify:track:2NlTOhsAamXOaZciOXbITb","Cold (feat. Future)","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Maroon 5, Future","spotify:album:1Li4rADxSxjT2g4xqUcMYh","Red Pill Blues (Deluxe)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2018-06-15","https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203","1","15","234308","","true","76","USUM71616357","","2026-01-03T15:30:43Z"
"spotify:track:3BIIJgBJJ7NhhCv4MI6n7w","Alien Boy","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","spotify:album:1HmWQo43Gt8BR2dylfv3o4","Ugly is Beautiful","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","2020-07-17","https://i.scdn.co/image/ab67616d0000b273c1bdf5564ed647ab6cb12f4b","1","7","164312","https://p.scdn.co/mp3-preview/86e523200e5ff20a7c89981c2c4bbc3fafbcefaf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USAT21800606","","2026-01-03T15:30:35Z"
"spotify:track:0TDLuuLlV54CkRRUOahJb4","Titanium (feat. Sia)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","David Guetta, Sia","spotify:album:4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","2012-12-07","https://i.scdn.co/image/ab67616d0000b27363bf1cd36632031eb3081cb0","1","1","245040","https://p.scdn.co/mp3-preview/dc70b804a7155293355b92b78be639ca245ec922?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","GB28K1100036","","2026-01-03T15:30:29Z"
"spotify:track:15og0pCEcTFWEXOFKdcJlU","Hate Me","spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Ellie Goulding, Juice WRLD","spotify:album:44va7sFuK8IGzrj0BIX8kK","Brightest Blue","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","2020-07-16","https://i.scdn.co/image/ab67616d0000b273156d79bdb60fc5f7af75590b","2","5","188066","","false","83","GBUM71902944","","2026-01-03T15:30:25Z"
"spotify:track:1tg0hS3Vw3HpKYD6FIGgDn","The Nights","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:5VPw18vPykfaX5s3jiS0Ox","Avicii Forever","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2025-05-16","https://i.scdn.co/image/ab67616d0000b273d586098ba36b54d4167de337","1","4","176658","","false","57","CH3131340464","","2026-01-03T15:30:21Z"
"spotify:track:3hlWUNjAlbZ6nOjAbrivBv","Princesas","spotify:artist:6mfK6Q2tzLMEchAr0e9Uzu","Pereza","spotify:album:6TFvbSAqnlvjOSkuryxUKe","Animales","spotify:artist:6mfK6Q2tzLMEchAr0e9Uzu","Pereza","2005-04-07","https://i.scdn.co/image/ab67616d0000b2730bf6f5fb8b6b5017823d76b4","1","1","216999","https://p.scdn.co/mp3-preview/810418e0dadad7a1fcb3510f0228aba9a5a14668?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","ES5020500059","","2026-01-01T01:43:48Z"
"spotify:track:1sMgCr1RH0HfAazVZt9xmZ","El Secreto de las Tortugas","spotify:artist:3heR1it0slFXjaa7E62zpw","Maldita Nerea","spotify:album:1fQCvO6KCaP61M1153vXjp","Es un Secreto...No Se Lo Digas a Nadie","spotify:artist:3heR1it0slFXjaa7E62zpw","Maldita Nerea","2009-05-07","https://i.scdn.co/image/ab67616d0000b273305402355d5af22c06b2fe36","1","8","247840","https://p.scdn.co/mp3-preview/12c7b63e713bb536952756680886e3d7c9c15350?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","ES8580700093","","2026-01-01T01:43:19Z"
"spotify:track:2LUP49H9wb6nw2Y5oQzUpZ","No Puedo Vivir Sin Ti","spotify:artist:1OTnb625gMBm5NsLYAdUEm","Los Ronaldos","spotify:album:128nfDkuiYaOi0M8tsLbFR","4 Canciones","spotify:artist:1OTnb625gMBm5NsLYAdUEm","Los Ronaldos","2007-03-19","https://i.scdn.co/image/ab67616d0000b273839dfb77062782ae749c6efc","1","1","254840","https://p.scdn.co/mp3-preview/42756a36c252beadaa971384e5f22f84ef2e2636?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","FR6V80702531","","2026-01-01T01:39:04Z"
"spotify:track:129lYDVKnWtlJc2PZJviuA","A Dios Le Pido","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:2UJCnSqpR3AIuTvWYZLCp1","Un Día Normal","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2002-01-01","https://i.scdn.co/image/ab67616d0000b27323a1613112c1ecf946f51177","1","1","205373","","false","74","USUL10200158","","2026-01-01T01:38:04Z"
"spotify:track:42VgiRyg0YjtRVLiPFNxPJ","Zapatillas","spotify:artist:5RK6c1tyaKpwcDpbgCGNgj","El Canto Del Loco","spotify:album:3dToFs6qDSWkR1HttqgpnF","Zapatillas","spotify:artist:5RK6c1tyaKpwcDpbgCGNgj","El Canto Del Loco","2005","https://i.scdn.co/image/ab67616d0000b273732969a215824cccc2febc7a","1","3","172640","https://p.scdn.co/mp3-preview/73b5ecb7b405bb04a7add957841a43022d4bf9aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","ES5020500100","","2026-01-01T01:36:26Z"
"spotify:track:6yCjU5j6YHbux2VQCBTTE1","Tu jardín con enanitos","spotify:artist:1EXjXQpDx2pROygh8zvHs4","Melendi","spotify:album:1J83k6qJHhtXaexpnJzoqr","Lágrimas desordenadas","spotify:artist:1EXjXQpDx2pROygh8zvHs4","Melendi","2012-11-13","https://i.scdn.co/image/ab67616d0000b273420c7ba982f6f92351fc0a2b","1","1","236975","https://p.scdn.co/mp3-preview/836ad021703836b3b01e2af7b6056e322b748c5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","ES5151201508","","2026-01-01T01:35:53Z"
"spotify:track:7bp62Lo0nOBcfB70iUoibE","Barbie de extrarradio","spotify:artist:1EXjXQpDx2pROygh8zvHs4","Melendi","spotify:album:1O2K1CtGy9oNUPkmOKLnAx","Volvamos a empezar (Deluxe edition)","spotify:artist:1EXjXQpDx2pROygh8zvHs4","Melendi","2010-10-29","https://i.scdn.co/image/ab67616d0000b2737054311bb228b1a1368dc485","1","1","215946","https://p.scdn.co/mp3-preview/70141ac33216916e5a8782dfafeee202ded80037?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","ES5151001358","","2026-01-01T01:34:57Z"
"spotify:track:1XvfncS1t4BNkh37klHeqj","Marta tiene un marcapasos","spotify:artist:60uh2KYYSCqAgJNxcU4DA0","Hombres G","spotify:album:6clqMga4PMBcBlWCR6idis","La Cagaste... Burt Lancaster","spotify:artist:60uh2KYYSCqAgJNxcU4DA0","Hombres G","1986","https://i.scdn.co/image/ab67616d0000b273d05dadebbef07e6f55971e74","1","6","132080","https://p.scdn.co/mp3-preview/d1d4b27f46bfbc6e198fb4e0d01f4821218f7867?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","ES5018672005","","2026-01-01T01:34:04Z"
"spotify:track:3AR1c3Dssq51WlGGkuYJNj","El lado oscuro","spotify:artist:5B6H1Dq77AV1LZWrbNsuH5","Jarabe De Palo","spotify:album:6mD9lN6mqu4313KpY1RfIp","La Flaca","spotify:artist:5B6H1Dq77AV1LZWrbNsuH5","Jarabe De Palo","1996","https://i.scdn.co/image/ab67616d0000b27347a83522c634e84f937a897e","1","7","288053","https://p.scdn.co/mp3-preview/a8295081eec996d05bcc61168af78e68ae4f33e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","ES5039600007","","2026-01-01T01:33:44Z"
"spotify:track:2zusjwljepN2HlSFUcAxSY","Lobo hombre en París - Versión EP","spotify:artist:2Ax9wZpdlg4r2zkc3pcI8U","La Unión","spotify:album:1feehmPHfXmZExKcTyT8A5","Lobo hombre en París","spotify:artist:2Ax9wZpdlg4r2zkc3pcI8U","La Unión","1984-05-24","https://i.scdn.co/image/ab67616d0000b2736b0378c00a62fcff6eb948d6","1","1","249186","https://p.scdn.co/mp3-preview/b6cd42540db882ad827a51f2ca7c0243e6bc8ed8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","ES5152400371","","2026-01-01T01:33:38Z"
"spotify:track:62sv8pbKqGwVeN4F20DSXM","Un violinista en tu tejado","spotify:artist:1EXjXQpDx2pROygh8zvHs4","Melendi","spotify:album:00UlhRF25elWQ4ImKuj8SI","Curiosa La Cara De Tu Padre","spotify:artist:1EXjXQpDx2pROygh8zvHs4","Melendi","2008-09-16","https://i.scdn.co/image/ab67616d0000b2733f39425dd684788ae6edb372","1","2","222720","https://p.scdn.co/mp3-preview/cfed79a9cede5b4285e18eca3ac791ae0c86383f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","ESD010800122","","2026-01-01T01:33:32Z"
"spotify:track:5FiB1uNoGZE4PenzZd7Imu","Bonito","spotify:artist:5B6H1Dq77AV1LZWrbNsuH5","Jarabe De Palo","spotify:album:2Hv4CIt50qRTakHeBsTpNf","Bonito","spotify:artist:5B6H1Dq77AV1LZWrbNsuH5","Jarabe De Palo","2003","https://i.scdn.co/image/ab67616d0000b2734c60ea841024590b90908755","1","3","254053","https://p.scdn.co/mp3-preview/15aeb42aa43abda3bfd3bbbb36f2ff69fe120730?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","ES5010300096","","2026-01-01T01:33:29Z"
"spotify:track:2kZJ5wrpq1gCdHmVEjahoH","Pan y mantequilla","spotify:artist:6CSa1r92LtHHdLG6kRabU3","Efecto Pasillo","spotify:album:0eXjOfykk3LkiqPtFnFMji","El misterioso caso de Efecto Pasillo","spotify:artist:6CSa1r92LtHHdLG6kRabU3","Efecto Pasillo","2013-12-20","https://i.scdn.co/image/ab67616d0000b27399d1aa6403a287844b8a5670","1","1","202146","https://p.scdn.co/mp3-preview/72cef70cbac11fe52d92fc5c1aa62ba198c6864d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","ES24C1207101","","2026-01-01T01:33:28Z"
"spotify:track:1Wrzhfa5bNlqvsnCztz190","Devuélveme a mi chica","spotify:artist:60uh2KYYSCqAgJNxcU4DA0","Hombres G","spotify:album:2iMF2NlOZMfBTdHyubrg6y","Hombres G (Edición 30 Aniversario)","spotify:artist:60uh2KYYSCqAgJNxcU4DA0","Hombres G","1985","https://i.scdn.co/image/ab67616d0000b273818ccaf9e08020dc14421bfa","1","6","194080","https://p.scdn.co/mp3-preview/a6ad1bb1c3d3ad9f765ff049f0ffca471b67f2aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","ES5018572005","","2026-01-01T01:33:26Z"
"spotify:track:3ejfcz0QPyV717Vd3ta04V","My Way","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","spotify:album:1CfqWSAyfmYzHU9ktHxUqd","96 Months","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","2024-08-08","https://i.scdn.co/image/ab67616d0000b2738daa8ac6367fc997c1873b9b","1","4","219159","https://p.scdn.co/mp3-preview/ed8d125912048b01914f6e5861742bec125602e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBARL1601358","","2026-01-01T01:33:16Z"
"spotify:track:5YnxnTS89l3FElIwfIAeSs","SO DONE","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","spotify:album:576UTio7xgY7YUxrHMzxeI","F*CK LOVE 3+: OVER YOU","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","2021-07-27","https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a","2","2","126521","https://p.scdn.co/mp3-preview/3e676279d46de5354ffc51b2b4f956893fa38d87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USSM12005922","","2026-01-01T01:33:14Z"
"spotify:track:48QmG1dfvMuYLxMPt7KSRA","No Lie","spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Sean Paul, Dua Lipa","spotify:album:5xrOcCoO3jkXRjHQjfESM6","Mad Love The Prequel","spotify:artist:3Isy6kedDrgPYoTS1dazA9","Sean Paul","2018-06-29","https://i.scdn.co/image/ab67616d0000b2732d564195ed3dd7b70d64862c","1","9","221176","","false","87","GBUM71604557","","2026-01-01T01:33:06Z"
"spotify:track:6rY5FAWxCdAGllYEOZMbjW","SLOW DANCING IN THE DARK","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:5mIImcsuqpiSXg8XvFr81I","BALLADS 1","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-10-26","https://i.scdn.co/image/ab67616d0000b2734cc52cd7a712842234e4fce2","1","2","209273","https://p.scdn.co/mp3-preview/5c6f77f32a2917a103d6deba176930f2c335abd7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","ZZOPM1800452","","2026-01-01T01:32:56Z"
"spotify:track:3YXESfwTxdZxldkpN9BnBL","Seventh Heaven","spotify:artist:0uoN6ea8SXzhV7WxyrvT1h","INOHA","spotify:album:2Dgurk3jtpEwyczDSCifAP","ALOHA INOHA","spotify:artist:0uoN6ea8SXzhV7WxyrvT1h","INOHA","2024-05-02","https://i.scdn.co/image/ab67616d0000b273aae3e0634dfc3b4ceb667e17","1","3","234499","https://p.scdn.co/mp3-preview/4eb5664680bc1b8497d23adc38ed902409e6b5bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","QT3F52588490","","2026-01-01T01:32:52Z"
"spotify:track:1KMkcUvF7m3SDChDOa7i5L","WITHOUT YOU","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","spotify:album:576UTio7xgY7YUxrHMzxeI","F*CK LOVE 3+: OVER YOU","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","2021-07-27","https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a","2","7","161384","https://p.scdn.co/mp3-preview/0cacbf2acaef9fc50d9ecd1f29eb33e543a5bc63?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USSM12006586","","2026-01-01T01:32:51Z"
"spotify:track:1lpGsHdCpWiTvrFitLakBo","I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:5ChF3i92IPZHduM7jN3dpg","Avicii, Nicky Romero","spotify:album:5VPw18vPykfaX5s3jiS0Ox","Avicii Forever","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2025-05-16","https://i.scdn.co/image/ab67616d0000b273d586098ba36b54d4167de337","1","10","208316","","false","61","SEUM71201601","","2026-01-01T01:32:26Z"
"spotify:track:1gooIGZGh22TOPqaogU9bs","Love Lost","spotify:artist:4LLpKhyESsyAXpc4laK94U, spotify:artist:4W48hZAnAHVOC2c8WH8pcq","Mac Miller, The Temper Trap","spotify:album:0GNGyTAEBRRB98jKmgDwgd","I Love Life, Thank You","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2022-07-22","https://i.scdn.co/image/ab67616d0000b2731eca2513ef290e0707c3dd8a","1","5","162875","https://p.scdn.co/mp3-preview/11672303ece574ee5325c4173f85a71746dc0755?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USA2P2212493","","2026-01-01T01:32:24Z"
"spotify:track:3RKLJPyyMZfwebsePAzqjL","I'm Good Luv, Enjoy.","spotify:artist:2rwALQ1SXdfUWPUd6WOfYS","Aaron May","spotify:album:2755rVbg8SJCsmTe0FQTLa","CHASE","spotify:artist:2rwALQ1SXdfUWPUd6WOfYS","Aaron May","2019-02-28","https://i.scdn.co/image/ab67616d0000b27353c7a0c956286b6a39185af4","1","8","134547","https://p.scdn.co/mp3-preview/97aaa92fb359b99a54738bd74891696e4416c390?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USUYG1241306","","2025-12-31T18:47:45Z"
"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Without Me","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:2cWBwpqMsDJC1ZUwz813lo","The Eminem Show","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2002-05-26","https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4","1","10","290320","","true","88","USIR10211038","","2025-12-31T18:47:18Z"
